Avibase.ID,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-wing.Index,Tail.Length,Measurer,Protocol,Publication
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,LSUMZ,116777,M,0,,Peru,,NA,49.4,3.8,5,21.3,105.7,14.5,91.3,13.7,NA,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,LSUMZ,123921,M,0,,Bolivia,,NA,63.1,4.2,5.7,22.3,111.4,14.9,96.5,13.4,NA,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,LSUMZ,123922,F,0,,Bolivia,,NA,68.2,4.7,5.7,22.9,108.6,12.2,96.4,11.2,NA,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,LSUMZ,130227,F,0,,Peru,,NA,49.6,4.3,5.7,20.3,99.1,17.1,82,17.3,NA,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,LSUMZ,198283,F,0,,Panama,,NA,51.3,3.5,5.2,19.3,89.8,10.3,79.5,11.5,NA,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,AMNH,243478,M,0,,Brazil,,NA,60.1,4.4,5.4,19.1,90.7,13,77.7,14.3,NA,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,FMNH,285101,M,0,,Peru,,NA,53,5,5.9,20.4,97,NA,NA,NA,100,BGF,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,AMNH,525219,M,0,,Ecuador,,NA,60.8,4.5,6,21.4,100.4,14.7,85.7,14.6,NA,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,AMNH,525221,M,0,,Ecuador,,NA,59.1,4.2,5.9,22.4,NA,NA,NA,NA,NA,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,AMNH,525224,M,0,,Argentina,,NA,82.3,4.9,6.9,22.3,117,17.1,99.9,14.6,NA,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,2,Field1,NA,U,0,,Peru,,52.4,53.2,4.4,5.7,22,96,16,80,16.7,84,MJ,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,2,Field1,NA,U,0,,Peru,,NA,54.8,5.6,6.4,24.4,97,16,81,16.5,84,CT,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,2,Field1,NA,U,0,,Peru,,67.9,58.8,4.3,6.1,23.1,99,18,81,18.2,90,ML,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,2,Field1,NA,U,0,,Peru,,57.9,53.5,4.4,5.6,21.7,95,16,79,16.8,92,BD,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,MZUSP,14183,M,0,,NA,,NA,54.3,4.1,5.9,21.3,104.5,NA,87.3,NA,89.9,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,MZUSP,37334,M,0,,NA,,NA,52.7,4.1,NA,20.7,104.9,NA,87.8,NA,88.6,SC,1,NA
AVIBASE-D5961A8E,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,1,MZUSP,91432,M,0,,NA,,NA,52.2,4,5.4,20.8,100.1,NA,84,NA,85,SC,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,1,NHMUK,88.10.10.16,M,0,,Mexico,,16.2,9.2,4.1,4.3,29.6,82,19.3,62.7,23.5,65,CS,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,1,NHMUK,88.10.10.17,F,0,,Mexico,,16.8,9.2,3.9,5.1,28.3,81,18.2,62.8,22.5,56,CS,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,1,NHMUK,88.10.10.18,M,0,,Mexico,,16.7,9.9,4.8,4.5,30.7,81,19.1,61.9,23.6,65,CS,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,1,NHMUK,88.10.10.19,M,0,,Mexico,,16.7,9.8,4.5,4.7,29.9,86,21.4,64.6,24.9,62,CS,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.6,9.8,5,NA,NA,91,17.6,73.4,19.3,64,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,17.1,10.6,4.8,NA,NA,92,17.7,74.3,19.2,63,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,F,0,,Honduras,,15.9,9.9,4.5,NA,NA,88,19.4,68.6,22,55,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,17,10.1,4.6,NA,NA,92,18.9,73.1,20.5,66,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.7,9,4.8,NA,NA,90,18,72,20,62,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,15.6,9,4.6,NA,NA,92,18.5,73.5,20.1,63,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,17,10.3,4.4,NA,NA,94,19,75,20.2,68,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,17.1,9.6,4.6,NA,NA,92,18.3,73.7,19.9,70,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16,9.7,4.3,NA,NA,93,18.7,74.3,20.1,65,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,15.4,9,4.3,NA,NA,91,18.7,72.3,20.5,70,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,15.3,9.1,4.2,NA,NA,89,19.3,69.7,21.7,62,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.5,9.8,4.4,NA,NA,87,19.6,67.4,22.5,63,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,15.8,10.5,4.5,NA,NA,91,18.9,72.1,20.8,64,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.6,9.5,4.3,NA,NA,90,19.4,70.6,21.6,63,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,17.3,10.1,4.6,NA,NA,94,19.2,74.8,20.4,66,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16,9.2,4.8,NA,NA,89,19.9,69.1,22.4,63,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.5,9.8,4.4,NA,NA,91,16.9,74.1,18.6,64,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,F,0,,Honduras,,15.3,9.2,4.7,NA,NA,86,16.6,69.4,19.3,58,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.6,9.4,4.2,NA,NA,90,20.8,69.2,23.1,60,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,17.1,10,4.8,NA,NA,86,19.2,66.8,22.3,59,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,17.3,11.2,4.7,NA,NA,92,18.2,73.8,19.8,66,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.4,10.2,4.5,NA,NA,85,15.8,69.2,18.6,57,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,17.2,10.8,5,NA,NA,88,19.5,68.5,22.2,60,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,17.4,9.5,4.2,NA,NA,90,20.9,69.1,23.2,64,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,15.9,9.7,4.5,NA,NA,91,21,70,23.1,64,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,F,0,,Honduras,,16.9,9.4,4.7,NA,NA,84,15.8,68.2,18.8,60,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,15.7,9.2,4.8,NA,NA,92,20,72,21.7,63,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.4,9.9,4.5,NA,NA,88,20.2,67.8,23,63,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.8,10.2,4.4,NA,NA,88,18.9,69.1,21.5,63,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,15.4,8.8,4.5,NA,NA,93,18.8,74.2,20.2,66,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16,10.1,4.4,NA,NA,91,22,69,24.2,66,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.5,10.2,4.6,NA,NA,88,17.1,70.9,19.4,60,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.9,9.8,4.5,NA,NA,87,18.3,68.7,21,62,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.1,9.5,4.3,NA,NA,89,18.6,70.4,20.9,63,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,F,0,,Honduras,,15.3,9.8,4.7,NA,NA,88,18.2,69.8,20.7,68,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.2,9.8,4.5,NA,NA,91,17.6,73.4,19.3,66,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,14.8,10.4,5.2,NA,NA,89,19.3,69.7,21.7,63,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,16.2,9.2,4.5,NA,NA,89,18.1,70.9,20.3,59,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,15.3,8.9,4.4,NA,NA,88,18.6,69.4,21.1,62,SEIJ,1,NA
AVIBASE-259F7A06,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,Catharus mexicanus,2,Field1,NA,M,0,,Honduras,,17.2,9.2,4.2,NA,NA,89,18.5,70.5,20.8,63,SEIJ,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,6468,M,0,,Colombia,,26,16.6,4.5,7.2,25,88.2,7,81.1,7.9,93,CS,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,LSUMZ,11397,M,0,,Mexico,,NA,16.8,5,7.4,24.4,86.8,8.5,78.3,9.8,NA,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,LSUMZ,67226,M,0,,Brazil,,NA,14.5,4.6,6.5,23.7,81,11.1,69.9,13.7,NA,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,LSUMZ,108294,F,0,,Panama,,NA,16.3,5.1,7.2,23.8,79.8,8.7,71,10.9,NA,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,LSUMZ,109797,M,0,,Peru,,NA,15.8,5.1,6.5,23.4,85,7.4,77.6,8.7,NA,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,LSUMZ,116800,F,0,,Peru,,NA,15.4,4.3,6.9,26.5,86.2,7.7,78.5,8.9,NA,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,LSUMZ,156433,M,0,,Peru,,NA,15.1,4.9,6.6,27.4,88,8.2,79.9,9.3,NA,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,LSUMZ,161720,M,0,,Peru,,NA,16.3,4.3,6.5,27.4,87.3,9.7,77.6,11.1,NA,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,LSUMZ,164133,M,0,,Panama,,NA,16.6,4.6,6.8,25,82.1,8.8,73.3,10.7,NA,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,LSUMZ,167137,M,0,,Mexico,,NA,16.7,4.5,7,25.9,89.4,11.4,78,12.8,NA,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,NHMUK,1844.4.1.19,U,0,,Mexico,,26.8,17.4,4.8,7.2,29,94,8.5,85.5,9,86,TB,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,NHMUK,1899.6.1.106,F,0,,Mexico,,26.8,17.2,4.6,6.6,26.2,86,8.6,77.4,10,82,TB,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,NHMUK,1899.6.1.107,M,0,,Mexico,,26.4,16.9,4.3,6.9,26.8,95,9.4,85.6,9.9,84,TB,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,NHMUK,1899.6.1.108,F,0,,Mexico,,26.1,17,5.1,6.8,26.3,89,7.3,81.7,8.2,83,TB,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,2,Field1,NA,U,0,,Peru,,NA,14.9,5.1,6.4,22.5,84,NA,NA,NA,72,CT,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,2,Field1,NA,U,0,,Peru,,NA,15.1,4.8,6.2,23.2,89,NA,NA,NA,77,CT,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,2,Field1,NA,U,0,,Peru,,NA,14.5,4.9,6.4,22.5,81,12,69,14.8,67,CT,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,2,Field1,NA,U,0,,Peru,,NA,15.9,5.3,6.6,24.1,86,16,70,18.6,70,CT,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,ICN,35955,M,0,,NA,,NA,16.5,4.5,6.9,24.6,91,NA,82.6,NA,80.1,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,ICN,35957,M,0,,NA,,NA,16.8,5,7.3,24.7,85.9,NA,79.5,NA,82,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,ICN,36142,M,0,,NA,,NA,14.1,4.6,6.6,23.9,85.8,NA,75.4,NA,77.5,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,ICN,36873,M,0,,NA,,NA,17.6,5.2,7.5,25.5,88.5,NA,76.7,NA,77.8,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,MZUSP,59940,F,0,,NA,,NA,13.7,4.6,6.5,22.9,74.7,NA,65.6,NA,64,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,MZUSP,64860,M,0,,NA,,NA,15.5,4.7,6.4,24.3,82.1,NA,70,NA,71.8,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,68705,M,0,,NA,,NA,16.3,4.7,6.6,26,92.2,NA,84.4,NA,89.7,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,116393,M,0,,NA,,NA,16.1,4.3,6.6,25.3,82.3,NA,74.4,NA,70.6,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,116395,F,0,,NA,,NA,14.3,4.9,NA,24.3,84.6,NA,76.2,NA,75.1,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,119929,M,0,,NA,,NA,17.6,4.8,7.1,24.9,87.5,NA,NA,NA,71.9,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,129795,M,0,,NA,,NA,17.1,4.1,NA,24.5,84,NA,NA,NA,NA,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,133571,M,0,,NA,,NA,16.1,4.4,7.3,25.1,87.8,NA,79.6,NA,73.2,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,133572,M,0,,NA,,NA,17.8,4.9,NA,24.5,80,NA,74.6,NA,71.9,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,133573,M,0,,NA,,NA,16.3,4.6,NA,24.9,83.6,NA,74.5,NA,71.5,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,133575,M,0,,NA,,NA,16.4,4.5,NA,24.9,85.8,NA,76.6,NA,76.9,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,135808,M,0,,NA,,NA,16.6,4.8,7,24.4,82.8,NA,76.6,NA,69.6,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,144048,M,0,,NA,,NA,15.5,4.7,6.8,25.4,84.4,NA,75.7,NA,78,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,171464,F,0,,NA,,NA,16.4,4.5,6.9,24.5,82.5,NA,73.6,NA,69.3,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,179405,M,0,,NA,,NA,15,4.6,6.3,24.9,84.9,NA,75.2,NA,70.1,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,179406,M,0,,NA,,NA,16.2,4.6,6.2,25.9,80.7,NA,71.5,NA,69.1,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,184276,F,0,,NA,,NA,16.4,4.4,6.7,25.7,81.9,NA,72.2,NA,71.6,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,234721,M,0,,NA,,NA,17.8,4.7,7,26.6,87.5,NA,77,NA,73.7,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,323697,F,0,,NA,,NA,15.2,4.7,6.5,23.4,76.9,NA,71,NA,67.6,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,394716,M,0,,NA,,NA,18.1,5,6.8,26.5,87.5,NA,NA,NA,80.1,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,394717,M,0,,NA,,NA,18.2,5,NA,26.7,90.2,NA,78.8,NA,83.5,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,394718,M,0,,NA,,NA,16.5,4.7,6.9,27.7,92.3,NA,83,NA,87.3,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,394720,F,0,,NA,,NA,17,4.9,7,26.9,88,NA,NA,NA,81.8,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,394721,M,0,,NA,,NA,17.1,4.5,6.6,27.1,92.4,NA,82,NA,86.1,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,524301,M,0,,NA,,NA,17.1,4.7,7.4,26.8,83.2,NA,75.6,NA,78.9,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,524303,M,0,,NA,,NA,17.3,5,NA,28.2,92.3,NA,81.8,NA,83.6,SC,1,NA
AVIBASE-B8BC2370,Clibanornis rubiginosus,Clibanornis rubiginosus,Clibanornis rubiginosus,Automolus rubiginosus,1,AMNH,524304,F,0,,NA,,NA,17.2,4.5,NA,26,84.5,NA,77.5,NA,78.1,SC,1,NA
